Price,Close,High,Low,Open,Volume
2015-07-17,7148.04052734375,7166.9408934382245,7132.590840364437,7154.240714609112,5760000
2015-07-20,7148.49072265625,7161.490705784813,7121.140660495035,7161.490705784813,5521300
2015-07-21,7070.29052734375,7167.2405954423675,7060.540540137281,7151.640518255896,6839200
2015-07-22,7149.44091796875,7154.340813954238,7051.240850083806,7058.5909382023465,5866500
2015-07-23,7129.3408203125,7172.690861557751,7119.990734823427,7164.390579390079,5999200
2015-07-24,7074.94091796875,7131.890550322159,7068.590828639349,7130.990649158445,5856300
2015-07-27,6955.3408203125,7055.690784117493,6950.790533413126,7055.690784117493,5792500
2015-07-28,6935.640625,6983.690853695165,6929.990730213737,6968.140581526976,6612600
2015-07-29,6974.140625,6977.540522821039,6944.440957476704,6960.140643623462,6388100
2015-07-30,7019.5908203125,7046.1405899108695,7006.540544591464,7008.74073699611,9767100
2015-07-31,7106.19091796875,7117.190903607941,7045.690996953197,7045.690996953197,8130300
2015-08-03,7128.99072265625,7146.890601705913,7099.740760720818,7099.740760720818,8896300
2015-08-04,7136.29052734375,7154.040504268367,7074.740802672324,7150.190899897942,8361100
2015-08-05,7186.24072265625,7207.940889954115,7166.740747830465,7166.740747830465,9644100
2015-08-06,7201.99072265625,7214.2905114996065,7174.340855930057,7203.29052566939,8441200
2015-08-07,7183.8408203125,7212.99068501158,7174.990734085414,7200.190896853962,7242600
2015-08-10,7157.54052734375,7233.740623888456,7138.34084519843,7197.290475821312,6931300
2015-08-11,7101.0908203125,7179.190815933651,7079.140653677177,7179.190815933651,6848600
2015-08-12,6986.44091796875,7086.740589467615,6979.59082940878,7086.740589467615,7657800
2015-08-13,6976.5908203125,7059.140515226914,6964.840835937415,7017.840765459072,7735000
2015-08-14,7112.49072265625,7119.990712873462,7001.1407702419165,7015.790653476749,7683800
2015-08-17,7098.69091796875,7125.490687631387,7048.440983640847,7125.490687631387,6741500
2015-08-18,7106.390625,7147.940863725201,7076.490761690315,7126.340794267692,6486600
2015-08-19,7125.8408203125,7148.940887894087,7079.540587623398,7108.290550192968,7226000
2015-08-20,7016.94091796875,7130.290377480453,7010.690926232083,7111.840694842175,8655800
2015-08-21,6960.99072265625,6973.890607807524,6888.990818614985,6955.890631797208,7604300
2015-08-24,6493.841796875,6753.441562696731,6468.041536885544,6753.441562696731,11471100
2015-08-25,6569.84130859375,6601.290973551979,6352.891403514482,6567.541018702303,12477900
2015-08-26,6513.341796875,6621.291366332361,6486.991732799994,6560.141541919623,8140600
2015-08-27,6657.2412109375,6667.041002687061,6583.091406488245,6622.441452193544,10254000
2015-08-28,6694.44140625,6772.741108138635,6666.641149779917,6738.7909573989355,7494900
2015-08-31,6669.34130859375,6730.04093563317,6649.641139242737,6700.0912680705105,7030900
2015-09-01,6522.2412109375,6642.390951373166,6490.1914494387365,6616.991083257072,6512500
2015-09-02,6475.6416015625,6577.641470814281,6464.491713511199,6577.641470814281,6579000
2015-09-03,6560.041015625,6580.74118320367,6515.44146600393,6523.441455285642,6200100
2015-09-04,6421.04150390625,6548.441729835008,6392.841833330036,6548.441729835008,7662000
2015-09-07,6323.3916015625,6458.591619396545,6316.691903326013,6444.791344543558,5414700
2015-09-08,6406.99169921875,6436.091759173494,6286.692050389274,6344.841877395172,6689700
2015-09-09,6522.291015625,6544.991180348069,6480.89116906929,6501.741238629192,7352500
2015-09-10,6504.49169921875,6525.991671781315,6403.942022848866,6447.391674431348,6065100
2015-09-11,6511.54150390625,6566.241629488138,6491.64162693046,6544.691852271857,6128100
2015-09-14,6582.69140625,6586.641108007696,6504.391217825912,6536.191468335678,5606200
2015-09-15,6543.2412109375,6595.290945710357,6523.8413346522,6583.641059015057,5164600
2015-09-16,6571.59130859375,6590.1410884721645,6549.191436208327,6589.691382042366,4989100
2015-09-18,6636.94140625,6694.591232250162,6626.241225107365,6628.141124935146,8885300
2015-09-21,6647.14111328125,6654.491201218979,6586.141193937294,6586.791095421723,7446700
2015-09-22,6528.541015625,6686.591095818487,6512.791036828443,6680.290811331509,7167900
2015-09-23,6553.89111328125,6576.591278151809,6457.241340549189,6468.141228275699,7107000
2015-09-24,6573.89111328125,6592.540990690766,6529.391172776114,6553.49123821142,7994500
2015-09-28,6524.2412109375,6595.3412128121345,6519.341315194592,6595.3412128121345,5700900
2015-09-29,6552.34130859375,6605.891041451667,6434.491369016946,6465.091425627439,8538000
2015-09-30,6646.09130859375,6651.641105941971,6585.891192892341,6613.991253387923,7059300
2015-10-01,6654.4912109375,6694.091256291137,6640.791033719804,6685.6410721394,6323000
2015-10-05,6789.09130859375,6794.3413017971825,6700.791129937174,6700.791129937174,7003400
2015-10-06,6818.64111328125,6835.941383950372,6778.8413598946645,6835.941383950372,7896100
2015-10-07,6835.791015625,6845.19139416354,6807.5913448512465,6817.641136617309,9662700
2015-10-08,6793.791015625,6850.391040058339,6776.0913314916625,6850.391040058339,7542800
2015-10-09,6829.39111328125,6869.691354385736,6795.691449619671,6840.091294823186,7679400
2015-10-12,6802.291015625,6868.391027875151,6788.891130594891,6861.3910369196565,7530400
2015-10-13,6797.541015625,6809.891097312881,6762.491256256024,6794.541019503925,6668100
2015-10-14,6786.041015625,6810.441374647438,6780.691413178633,6782.491215535087,6813400
2015-10-15,6834.041015625,6842.391102542445,6810.7412409026665,6810.7412409026665,7011700
2015-10-16,6870.84130859375,6874.8911081008155,6813.241284618464,6850.541041592754,6291000
2015-10-19,6907.69091796875,6911.490717552946,6875.990765231,6891.040549705954,6268700
2015-10-20,6907.0908203125,6931.79049416808,6881.740756705499,6916.940904738488,7901400
2015-10-21,6895.74072265625,6931.940869266048,6867.390663141406,6908.790509786918,7616000
2015-10-23,6913.04052734375,6951.990670384914,6904.840831316544,6944.090778642868,6368900
2015-10-26,6882.59130859375,6943.5409377923825,6875.641122156631,6943.5409377923825,5706200
2015-10-27,6870.34130859375,6874.391108100439,6855.591327463047,6862.991220340291,5979000
2015-10-28,6828.14111328125,6859.591268111667,6798.14115189667,6843.540995802544,6820000
2015-10-29,6784.84130859375,6833.091246090929,6777.641122608348,6833.091246090929,8774500
2015-10-30,6750.94140625,6815.790931197289,6733.841330856368,6796.040956909816,7687100
2015-11-02,6740.89111328125,6747.641104480323,6695.391172606021,6747.391104806283,6509200
2015-11-03,6755.14111328125,6781.591274179647,6733.491239105986,6771.941384391295,6163600
2015-11-04,6741.19140625,6796.341236690242,6733.541025599449,6790.091244838886,5713300
2015-11-05,6661.69140625,6734.790919181597,6654.09131862088,6734.790919181597,5866200
2015-11-06,6650.09130859375,6692.991154239117,6629.141140969942,6663.391095703648,6444300
2015-11-09,6641.39111328125,6657.39109210725,6500.941592117629,6516.1915719361605,6812100
2015-11-10,6536.44140625,6624.691287587004,6528.941416334674,6617.991101283742,6530800
2015-11-13,6526.59130859375,6540.491192219161,6500.741245748599,6540.2411925558245,5741500
2015-11-16,6551.44140625,6573.491181356704,6487.441492108854,6506.591368762156,6215600
2015-11-17,6580.791015625,6595.290996259359,6547.691450456562,6586.391105801976,6680300
2015-11-18,6507.54150390625,6591.591689663666,6502.641607812628,6574.791418124726,7519000
2015-11-19,6594.541015625,6601.891103485211,6537.591384494994,6551.341366169314,5809500
2015-11-20,6615.64111328125,6649.741165634636,6586.691444710436,6598.991233057327,6818100
2015-11-23,6615.4912109375,6639.39108152889,6599.441427573065,6630.29099596263,5018100
2015-11-24,6609.09130859375,6636.241174832405,6601.991220379512,6610.141111885176,6413000
2015-11-26,6644.89111328125,6653.941394279377,6618.491245856068,6618.491245856068,9417500
2015-11-27,6686.89111328125,6696.841295515509,6646.4414594158925,6667.891138254285,7918700
2015-11-30,6686.09130859375,6706.8412813173045,6679.441414991479,6686.5410150338475,10666800
2015-12-01,6712.4912109375,6721.141101955435,6694.691429556308,6707.541022106575,7819500
2015-12-02,6699.791015625,6731.341267204827,6680.591333780685,6731.341267204827,6682100
2015-12-03,6649.4912109375,6685.790967645265,6641.541026133274,6679.991170623732,7594100
2015-12-04,6584.89111328125,6618.091264280459,6581.89111728544,6612.790978386168,8030900
2015-12-07,6576.84130859375,6622.491149932636,6565.991225437175,6615.241159621271,6058300
2015-12-08,6515.1416015625,6582.891515244006,6504.591810316229,6556.591744064396,6563500
2015-12-09,6425.341796875,6511.941782654317,6420.941900215396,6509.991589861235,6700100
2015-12-10,6484.24169921875,6488.44188915439,6420.841878036078,6451.691936199725,6839200
2015-12-11,6425.44189453125,6499.291408502903,6399.9419274736765,6499.291408502903,6630400
2015-12-14,6457.591796875,6467.191882191014,6386.4419859893405,6389.691981811699,5772400
2015-12-15,6501.74169921875,6504.291500650916,6446.84186696568,6467.091841112515,5042900
2015-12-16,6535.44140625,6562.741174223933,6518.1914294482995,6524.891127469589,6257300
2015-12-17,6621.7412109375,6626.5913021562055,6538.1915171458295,6565.591383121632,7147900
2015-12-18,6570.791015625,6620.841241646778,6565.541022647369,6611.341254353921,7067000
2015-12-21,6628.041015625,6630.691402735474,6561.991298522216,6563.641198678129,5632400
2015-12-22,6595.84130859375,6644.790950398831,6590.791022354586,6629.741165765407,6242500
2015-12-23,6652.7412109375,6656.441401361608,6630.291045284339,6630.291045284339,5296500
2015-12-24,6656.7412109375,6672.591287666496,6637.391138829636,6672.591287666496,5637500
2015-12-28,6700.69140625,6707.241202346362,6663.441455109458,6663.441455109458,5374100
2015-12-29,6705.2412109375,6717.24119520822,6685.441432203054,6707.641110135522,6197700
2015-12-30,6685.44140625,6718.290972439087,6680.991216787973,6715.790975725726,5830100
2015-12-31,6724.7412109375,6727.741207016583,6687.441454999815,6690.641157849136,8227300
2016-01-01,6753.64111328125,6758.541009248367,6707.441466373359,6723.091348350644,5602700
2016-01-04,6630.791015625,6748.3909574034315,6622.4912219388125,6729.491080111324,8176100
2016-01-05,6639.4912109375,6664.09127602928,6614.941438747894,6659.841281655234,8658900
2016-01-06,6607.64111328125,6660.290945593553,6593.041035045092,6645.040965878103,8134600
2016-01-07,6446.841796875,6550.39146823471,6437.891613086517,6550.39146823471,7944500
2016-01-08,6490.841796875,6512.341769379866,6466.691925415195,6483.941903355145,6822800
2016-01-11,6451.841796875,6485.041461192377,6395.641673868198,6433.991722184218,7318900
2016-01-12,6405.44189453125,6471.091711799718,6391.791521595702,6470.9916142731845,7080600
2016-01-13,6415.94189453125,6466.991633171906,6294.291661294205,6445.6415631378295,10314700
2016-01-14,6378.19189453125,6433.941821976526,6304.091893311092,6334.791560388821,7940100
2016-01-15,6262.3916015625,6403.041317475474,6257.241706044922,6400.89141798141,7842400
2016-01-18,6149.1416015625,6273.191727074876,6139.691907287477,6247.1917621724615,8675000
2016-01-19,6225.19189453125,6243.091773006984,6156.041596112484,6172.441964868941,7314500
2016-01-20,6115.7421875,6163.192322197751,6055.292069408962,6163.192322197751,7942600
2016-01-21,6092.0419921875,6196.291858496354,6067.292023927125,6171.192281309321,8055600
2016-01-22,6216.69189453125,6222.7416911408145,6137.4420003489495,6157.691973310358,7035800
2016-01-25,6234.44189453125,6275.491644563497,6226.391612280962,6259.791470154828,5566000
2016-01-27,6242.3916015625,6271.69185556942,6221.491727010228,6263.2416714935,6198400
2016-01-28,6229.99169921875,6261.841754438292,6224.791510834932,6235.041497177947,8969400
2016-01-29,6339.44189453125,6346.1918856929005,6228.041649772255,6228.041649772255,8255800
2016-02-01,6341.591796875,6374.541460777023,6330.791518043197,6367.341763169766,6249600
2016-02-02,6252.19189453125,6359.141459569906,6235.141624199451,6351.591664905962,7581600
2016-02-03,6166.19189453125,6209.9418356361175,6159.241708574926,6198.541460358032,9101300
2016-02-04,6186.24169921875,6236.841728979209,6154.041547112842,6213.241662989841,7527400
2016-02-05,6270.49169921875,6280.141588788123,6191.291608750122,6201.441985938207,6949400
2016-02-08,6209.79150390625,6302.191771017538,6195.591815856073,6277.741608388172,6260200
2016-02-09,6125.59228515625,6154.791954946624,6112.092302373951,6145.992161482265,6264400
2016-02-10,6051.9423828125,6102.692317299011,6022.19242121696,6100.7919291272365,8627100
2016-02-11,5843.1923828125,6042.391823508923,5831.092301334374,6042.391823508923,10239300
2016-02-12,5833.39208984375,5878.791931384753,5722.79214031094,5878.791931384753,11782800
2016-02-15,5999.0419921875,6013.541973304301,5903.792116230581,5903.792116230581,8640800
2016-02-16,5889.09228515625,6028.041807856351,5882.842293447521,6028.041807856351,7152300
2016-02-17,5930.14208984375,5940.942368583975,5801.042162266593,5897.892132330555,8214800
2016-02-18,5988.7919921875,6016.791955660983,5937.442449799015,5986.842287699679,6836200
2016-02-19,6000.39208984375,6009.041980925357,5955.492245959518,5973.342320375003,5785700
2016-02-22,6024.14208984375,6034.6420762266835,6000.2920231178205,6007.142111890429,4788800
2016-02-23,5930.89208984375,6031.592152508542,5923.742196918235,6031.592152508542,5900100
2016-02-24,5859.7421875,5911.942313216694,5853.342293688907,5906.4921251706555,6362700
2016-02-25,5816.4921875,5871.492113626106,5810.642097701377,5871.492113626106,9076500
2016-02-26,5852.89208984375,5878.892055138732,5818.492233417279,5870.541968628262,6030500
2016-02-29,5829.9423828125,5897.942291688222,5716.992338860367,5869.842231687871,11006500
2016-03-01,6020.0419921875,6027.442373208667,5866.642288917973,5866.642288917973,7799900
2016-03-02,6137.14208984375,6151.041974493132,6094.04204705328,6095.292045462048,9582600
2016-03-03,6218.3916015625,6222.991693078198,6162.341871694435,6183.891647615658,8486400
2016-03-04,6239.341796875,6249.841782905884,6200.4419462833675,6242.591792551226,8877500
2016-03-08,6243.6416015625,6278.391555363217,6209.2417449525865,6242.391603224345,9350600
2016-03-09,6275.091796875,6279.491693398504,6193.442002538767,6208.191983027282,7979800
2016-03-10,6242.94189453125,6289.091735512947,6217.541537679239,6289.091735512947,7043000
2016-03-11,6258.44189453125,6287.891562502418,6223.1919412844445,6242.591817897488,6695600
2016-03-14,6282.69189453125,6317.491653240817,6263.041529868589,6287.291497829189,5900300
2016-03-15,6222.6416015625,6282.691814426415,6214.69190513586,6282.691814426415,6132300
2016-03-16,6238.44189453125,6244.491691168978,6166.941989667997,6221.09181996076,6675900
2016-03-17,6255.74169921875,6307.791434841142,6233.891630555487,6287.0414623744055,7647100
2016-03-18,6322.6416015625,6325.891597295691,6254.941983411777,6272.9917644023335,7805000
2016-03-21,6406.69189453125,6411.791497298988,6336.691985226096,6336.691985226096,6350800
2016-03-22,6418.29150390625,6426.291493559857,6363.4419654682,6406.79151877919,7135800
2016-03-23,6423.69189453125,6429.9916910780685,6389.491743412646,6421.19189776178,6363600
2016-03-28,6334.69189453125,6441.191754977179,6318.591817972035,6440.991559927008,6877100
2016-03-29,6322.99169921875,6359.291456252171,6302.04153140949,6329.191886391685,6644200
2016-03-30,6436.69189453125,6440.7914986193855,6366.041595017133,6366.041595017133,7661400
2016-03-31,6452.1416015625,6468.041483450803,6420.191935634996,6437.091816236785,11220800
2016-04-01,6445.49169921875,6462.591774852788,6409.791549882437,6438.3916107063,8186100
2016-04-04,6479.591796875,6482.491695503791,6439.64165274125,6465.941912017646,6218800
2016-04-05,6358.341796875,6462.891465073467,6350.19190517089,6462.891465073467,7370700
2016-04-06,6377.99169921875,6383.241692386028,6352.091830582969,6381.941889390187,6660700
2016-04-07,6329.79150390625,6391.741617978421,6322.141611594439,6391.741617978421,7644600
2016-04-08,6346.6416015625,6351.691887925973,6316.14164145344,6327.091822444183,5857000
2016-04-11,6430.591796875,6434.741693861951,6324.591933702481,6363.541590456464,6382700
2016-04-12,6470.091796875,6475.491692290973,6432.091845626902,6433.691941230315,6206900
2016-04-13,6575.34130859375,6587.040999986371,6524.491278907217,6524.641181050597,7855800
2016-04-18,6635.041015625,6638.591303890885,6568.891200906158,6610.891145271214,6872600
2016-04-20,6643.291015625,6669.790980565592,6615.391150192723,6663.241184543461,8872600
2016-04-21,6634.291015625,6694.941325900892,6615.091334029355,6675.391058832199,7864400
2016-04-22,6627.94140625,6646.091284525883,6610.0410393619995,6621.841316682848,6644700
2016-04-25,6593.44140625,6635.3910573623325,6573.891139341771,6626.991166215645,6015800
2016-04-26,6669.4912109375,6676.341299566696,6570.591438923972,6577.191527882619,7097100
2016-04-27,6684.291015625,6695.24119653929,6659.891145364231,6660.441437609411,7342000
2016-04-28,6583.14111328125,6695.191256653372,6575.441416529761,6679.99108163442,10518000
2016-04-29,6588.541015625,6616.84127084143,6533.841381562637,6583.541022294952,8919600
2016-05-02,6580.14111328125,6587.041006408846,6548.941447923242,6569.541029783481,7248600
2016-05-03,6533.541015625,6642.841161560799,6527.8413162611105,6597.141027725121,7533000
2016-05-04,6484.341796875,6529.091739589388,6477.89160981956,6515.6415614948255,7410500
2016-05-05,6500.04150390625,6532.541462402662,6479.591822989961,6503.141597603571,6778300
2016-05-06,6504.54150390625,6508.54149880165,6463.691946661479,6488.441915076766,6342000
2016-05-09,6603.2412109375,6608.091302138169,6525.541119045569,6525.541119045569,5953000
2016-05-10,6617.2412109375,6626.091296839009,6586.091349967197,6610.391122379582,6000600
2016-05-11,6592.9912109375,6625.341265468158,6533.591387779167,6549.641171070833,8265100
2016-05-12,6640.89111328125,6646.041008809235,6603.291065387775,6611.891151662015,6142700
2016-05-13,6582.291015625,6634.941335948192,6566.691427079489,6628.441344627363,7177800
2016-05-16,6608.2412109375,6616.691395011125,6548.941485119548,6595.541032516433,6448100
2016-05-17,6629.69140625,6666.591259675166,6622.491220482873,6637.991199934362,6842600
2016-05-18,6621.541015625,6629.141103193319,6577.041074691728,6600.091337064851,6417900
2016-05-19,6546.4912109375,6626.2411038684195,6537.391125498668,6626.2411038684195,7165900
2016-05-20,6513.091796875,6567.391532358773,6503.84180866389,6555.64154733385,5851100
2016-05-23,6495.24169921875,6560.54142045459,6490.991704650153,6560.54142045459,5935700
2016-05-24,6498.591796875,6506.991688489401,6472.341830404607,6502.641596389611,6364600
2016-05-25,6626.84130859375,6631.19140048055,6547.341414033055,6547.341414033055,6682300
2016-05-26,6725.19140625,6732.441396775084,6636.841424057157,6655.291106976764,10028200
2016-05-27,6796.9912109375,6801.791009418471,6739.191480989753,6739.191480989753,8525200
2016-05-30,6820.291015625,6835.6410935001595,6795.291047841555,6811.141125072383,7334800
2016-05-31,6803.9912109375,6842.641063355264,6782.491238710111,6842.641063355264,13049600
2016-06-01,6815.44140625,6850.441361114729,6811.091314203545,6819.991205070167,7633100
2016-06-02,6849.19140625,6856.191397267427,6795.391182319112,6802.841368071338,6377700
2016-06-03,6844.7412109375,6885.691353667536,6839.591315206529,6871.841273795627,8928500
2016-06-06,6832.291015625,6858.091275404283,6822.091321714641,6853.341281514678,5678300
2016-06-07,6884.14111328125,6903.641088385406,6848.3911589236295,6859.1914381035385,7381900
2016-06-08,6901.79052734375,6906.790520622791,6883.440942634147,6899.0405310402775,7627900
2016-06-09,6857.7412109375,6908.290950839117,6843.541033824323,6908.290950839117,8089800
2016-06-10,6832.041015625,6907.290918819946,6828.491215504131,6846.040997614757,9118100
2016-06-13,6785.14111328125,6791.491202711977,6745.691457350705,6778.241219875205,8535800
2016-06-14,6793.84130859375,6804.591294686698,6762.491251494469,6804.591294686698,9718300
2016-06-15,6865.041015625,6870.341301807986,6810.891182607313,6819.1411720451515,8503900
2016-06-16,6819.84130859375,6851.040975416466,6767.841375608603,6851.040975416466,9157900
2016-06-17,6842.34130859375,6864.991181843489,6815.4912454267005,6851.241199505493,9591800
2016-06-20,6891.29052734375,6894.440913727568,6791.140759825809,6798.191043303173,8202800
2016-06-21,6886.14111328125,6906.641087116298,6873.541031706997,6906.641087116298,7385600
2016-06-22,6870.9912109375,6902.69136570059,6839.7910555348335,6885.89109422199,7202300
2016-06-23,6910.54052734375,6919.84080782695,6852.290605543791,6871.790579365236,6481900
2016-06-24,6775.541015625,6780.491204516238,6630.541203715133,6722.241280076585,11844300
2016-06-27,6803.69140625,6820.391091708464,6743.691483758375,6743.691483758375,7565700
2016-06-28,6837.7412109375,6850.391097021401,6811.491244678554,6811.491244678554,7118400
2016-06-29,6907.0908203125,6912.94091011113,6872.090867323116,6874.340864301004,8461800
2016-06-30,6980.79052734375,6990.490709764884,6944.440966276656,6951.840858786083,13152300
2016-07-01,7027.8408203125,7043.44089737533,7003.89065661624,7003.89065661624,9061800
2016-07-04,7071.8408203125,7092.090793747145,7066.740729346912,7067.040533641108,8999700
2016-07-05,7050.99072265625,7078.440881851192,7035.190938757321,7078.440881851192,14009300
2016-07-07,7050.0908203125,7071.740694166784,7039.690931654154,7058.84080879823,10781200
2016-07-08,7039.390625,7062.240692541722,7008.040568660572,7062.240692541722,8182300
2016-07-11,7151.3408203125,7156.7407156510335,7110.390678124099,7111.640676502493,8178700
2016-07-12,7192.24072265625,7195.090816636135,7158.19096188988,7179.490739102583,11265800
2016-07-13,7176.99072265625,7213.090773647736,7161.040547961758,7208.890583764615,11991900
2016-07-14,7215.3408203125,7218.240718927617,7169.640683760339,7178.390672509775,9146400
2016-07-15,7194.390625,7245.0404620295385,7181.49073929097,7223.590782658178,9387400
2016-07-18,7162.24072265625,7231.990632308283,7154.540537317901,7214.290459923047,9121400
2016-07-19,7178.19091796875,7186.190907629285,7134.5405837589615,7169.240734223779,8868200
2016-07-20,7221.29052734375,7222.740720793156,7173.990783423225,7173.990783423225,7823700
2016-07-21,7186.69091796875,7243.690844387193,7182.640630228542,7241.840749119242,10275500
2016-07-22,7227.44091796875,7230.090816911016,7173.890693738554,7196.990761742915,8654300
2016-07-25,7305.59033203125,7307.590329357787,7222.540150078434,7222.540150078434,8877900
2016-07-26,7269.990234375,7320.789970824283,7259.890150285981,7309.090279508982,10622300
2016-07-27,7297.89013671875,7328.14009623996,7257.990287766727,7282.490254982253,9667100
2016-07-28,7338.64013671875,7343.7900322094665,7309.940467878527,7315.690460226937,12523400
2016-07-29,7329.990234375,7357.440393116107,7324.390144179658,7344.490215056915,8858700
2016-08-01,7335.0400390625,7394.9901545594375,7292.340388880124,7350.240214137999,9234400
2016-08-02,7310.89013671875,7372.340249948391,7306.740239918283,7346.140089633126,8583500
2016-08-03,7232.79052734375,7321.5404135061935,7220.640640584397,7321.5404135061935,7810000
2016-08-04,7248.54052734375,7281.690875539909,7215.390667428217,7281.690875539909,7420400
2016-08-05,7364.0400390625,7368.190424183577,7289.540137858554,7289.540137858554,8019800
2016-08-08,7398.240234375,7406.390125960951,7376.440458463051,7391.290048236697,7092300
2016-08-09,7368.4404296875,7411.890079133568,7337.840372586465,7411.890079133568,8785700
2016-08-10,7276.990234375,7377.590197027425,7270.090341290816,7377.590197027425,8049500
2016-08-11,7289.490234375,7297.59032117968,7237.890205846565,7277.640152594134,7924800
2016-08-12,7347.4404296875,7357.290025971211,7300.99029611277,7300.99029611277,7851000
2016-08-16,7339.240234375,7362.840300628899,7305.440474661607,7350.59031692878,8183000
2016-08-17,7343.6904296875,7368.240201728762,7322.8403597576325,7341.240237633261,7816800
2016-08-18,7390.1904296875,7398.640125553062,7364.640170481649,7364.640170481649,7607700
2016-08-19,7397.7900390625,7413.290018601391,7378.940454570333,7408.14012305588,7944900
2016-08-22,7363.7900390625,7413.99016780118,7354.140149516128,7400.590283227933,6419700
2016-08-23,7359.740234375,7369.540026059175,7320.890188268801,7363.8403265908455,7264100
2016-08-24,7386.0400390625,7393.34032237901,7364.090361052528,7372.940447007431,6431900
2016-08-25,7343.490234375,7416.039942583412,7337.190438065185,7404.090251443271,10606900
2016-08-26,7334.7900390625,7374.289986471809,7317.890159219447,7363.290001117318,7496500
2016-08-29,7360.990234375,7367.840322943424,7308.090402212015,7344.590353788524,6287600
2016-08-30,7461.9404296875,7465.5400343516085,7392.990324611698,7392.990324611698,7049100
2016-08-31,7490.64013671875,7520.440390836601,7473.89015855587,7473.89015855587,11638200
2016-09-01,7474.2900390625,7512.289989413201,7463.590346011065,7498.240203082621,9358500
2016-09-02,7504.59033203125,7513.890124617052,7474.74027321849,7491.490251421963,7136100
2016-09-06,7614.990234375,7619.9404233392725,7540.790134218282,7540.790134218282,7258100
2016-09-07,7607.1904296875,7638.539998817926,7599.840341466824,7638.140096987545,12060900
2016-09-08,7642.68994140625,7647.489739654043,7598.190001110126,7610.539593916147,10748000
2016-09-09,7575.5400390625,7634.49015838243,7567.590342279201,7634.49015838243,10210700
2016-09-12,7420.490234375,7469.490169889369,7410.090345717868,7459.690378098739,8927300
2016-09-14,7455.2900390625,7462.740224616062,7409.840391565382,7423.3901785041235,8777400
2016-09-15,7462.6904296875,7475.340315477697,7435.190465673762,7470.990223513947,7952900
2016-09-16,7487.1904296875,7553.789952196008,7461.440463273465,7499.090316510096,11264500
2016-09-19,7513.7900390625,7525.890120992351,7486.040075128951,7500.090349836648,7099400
2016-09-20,7490.2900390625,7523.840288289399,7478.090347936856,7522.890094215734,6870400
2016-09-21,7491.6904296875,7534.09027676188,7478.440446959217,7504.640119838472,6458500
2016-09-22,7572.990234375,7588.290019332914,7540.9404710167455,7570.390140071659,7519700
2016-09-23,7554.89013671875,7592.440381149189,7547.140146736565,7587.690387289141,7670100
2016-09-26,7479.740234375,7541.140056554517,7472.140146641502,7540.940349784007,6491900
2016-09-27,7469.9404296875,7520.490168290164,7455.990252612387,7503.490190514625,6489300
2016-09-28,7514.9404296875,7529.690410519979,7472.0400948112565,7478.240282066647,7913200
2016-09-29,7336.84033203125,7561.989934691964,7303.940473478514,7555.690138389742,15989800
2016-09-30,7394.84033203125,7409.140117834455,7308.8404456026865,7326.59042216207,8773200
2016-10-03,7532.240234375,7534.990230809602,7429.490367591233,7443.14025223777,7530100
2016-10-04,7567.6904296875,7576.090321191723,7533.0400837765765,7560.590341193465,8056400
2016-10-05,7565.490234375,7600.5399938198525,7542.640166213891,7599.390092960408,8278300
2016-10-06,7537.240234375,7605.640048096534,7509.740270005328,7588.840265175672,8274000
2016-10-07,7527.1904296875,7557.890096889621,7496.840371406804,7552.390104025201,7413600
2016-10-10,7532.6904296875,7567.440384636528,7527.940435845547,7559.490199630906,5430200
2016-10-13,7418.34033203125,7514.3402056554405,7377.190483857836,7508.289920651385,8357000
2016-10-14,7439.84033203125,7453.040021736426,7403.990281432212,7437.8901392785965,6667000
2016-10-17,7384.490234375,7465.440322634991,7371.340349421325,7464.140031385812,7913700
2016-10-18,7512.2900390625,7517.290032562742,7415.990359560071,7416.140261708954,7484000
2016-10-19,7507.6904296875,7534.290004463115,7486.090360127531,7533.640102964724,7601900
2016-10-20,7538.7900390625,7565.49019978805,7526.490250307945,7539.34033131841,7679300
2016-10-21,7541.6904296875,7550.090321154353,7505.14018404713,7549.990223627718,7509200
2016-10-24,7551.5400390625,7575.440398779639,7535.340352980627,7558.990224740446,6963000
2016-10-25,7541.490234375,7561.240208800367,7512.490271927625,7561.040013747103,7258400
2016-10-26,7476.740234375,7519.289983486824,7459.290061854765,7519.289983486824,8426400
2016-10-27,7452.14013671875,7467.790018554179,7407.090391066496,7467.14011706209,10091700
2016-10-28,7494.09033203125,7502.190419132195,7439.340403376437,7464.540077569736,7478500
2016-11-01,7502.1904296875,7539.090283998594,7491.790052600704,7525.240204371036,7020800
2016-11-02,7391.39013671875,7433.539983373436,7383.290049764467,7433.539983373436,6696000
2016-11-03,7344.09033203125,7419.9901334490905,7335.740245478324,7382.740182981303,7015100
2016-11-04,7274.09033203125,7359.890021530795,7245.490272771203,7359.690314767655,8254800
2016-11-07,7330.9404296875,7366.940381731575,7317.840349482009,7360.740194678411,6039700
2016-11-08,7366.0400390625,7377.590316718316,7314.240303049185,7366.340331633133,5935800
2016-11-09,7247.44091796875,7276.690880526298,6829.791061971258,6924.941330795783,13735500
2016-11-10,7342.2900390625,7408.789950614182,7329.890153211239,7358.040018114214,10348700
2016-11-11,7126.49072265625,7284.7405166449325,7112.540545504243,7280.440717554959,9721600
2016-11-15,6916.44091796875,7122.19064198708,6902.890643175613,7120.890350762471,11531000
